"id","genre","artist_name","energy","mood_vec","track_name","valence"
"3V6finClgUnjKO7FlV4tug","black-metal","Marduk","0.927","[{""N"":""0.0526""},{""N"":""0.927""}]","Sulphur Souls","0.0526"
"0fySyVgczjbjbxMwNrdwkp","sleep","Sam Smith","0.255","[{""N"":""0.402""},{""N"":""0.255""}]","Leave Your Lover","0.402"
"4hCrrd4eWFmPdycdcky1Wf","brazil","Engenheiros Do Hawaii","0.334","[{""N"":""0.149""},{""N"":""0.334""}]","Pra Ser Sincero","0.149"
"5XzUaIW5Rd6ItEfDPH26qN","breakbeat","Lenzman","0.749","[{""N"":""0.252""},{""N"":""0.749""}]","Open Page","0.252"
"0F2gLwK44a3ResPG4XHoNi","j-rock","BOOM BOOM SATELLITES","0.442","[{""N"":""0.0343""},{""N"":""0.442""}]","STARS AND CLOUDS","0.0343"
"7zOC35cmlI822DsS0HHKlA","salsa","Joe Arroyo Y La Verdad","0.642","[{""N"":""0.935""},{""N"":""0.642""}]","Mary","0.935"
"1eJYTHLOlaYB6X9OJMDVSr","rockabilly","Various Artists","0.797","[{""N"":""0.628""},{""N"":""0.797""}]","Transvestite Blues","0.628"
"50mDOZSf3KnGN7zW4mREdf","post-dubstep","Trimaxis","0.809","[{""N"":""0.336""},{""N"":""0.809""}]","Imminent Apocalypse - Orginal","0.336"
"1cKAquWUmhBRExisNRYN7o","punk","The Wonder Years","0.904","[{""N"":""0.147""},{""N"":""0.904""}]","Raining in Kyoto","0.147"
"5MhqNNZnkamSpD55bx7r6n","dub","Eptic","0.92","[{""N"":""0.635""},{""N"":""0.92""}]","Like a Boss","0.635"
"6Q68eDlKoqv3XZnZNnDkFg","anime","Oasis","0.96","[{""N"":""0.182""},{""N"":""0.96""}]","Falling Down","0.182"
"0DyPx2npygVWkjcJzkLCNI","british","The Smiths","0.712","[{""N"":""0.93""},{""N"":""0.712""}]","Girlfriend in a Coma - 2008 Remaster","0.93"
"4T9Jpft8jvZAP57aE3VdCt","movies","Various Artists","0.676","[{""N"":""0.705""},{""N"":""0.676""}]","""Down in New Orleans - From """"The Princess and the Frog""""/Soundtrack Version""","0.705"
"7kQlRwniTCGhVny4V5whXZ","funk","Various Artists","0.739","[{""N"":""0.886""},{""N"":""0.739""}]","Hot Pants... I'm Coming I'm Coming","0.886"
"0DSaeEem6WZzZXCmWFkE3n","bossanova","Toquinho","0.512","[{""N"":""0.506""},{""N"":""0.512""}]","Corcovado","0.506"
"5qFctlq6LI01bQYQmqWaje","swedish","Dani M","0.85","[{""N"":""0.854""},{""N"":""0.85""}]","Naiv","0.854"
"4d1ekciWYSdAv3zOOPpaHk","disco","Tove Styrke","0.778","[{""N"":""0.624""},{""N"":""0.778""}]","Call My Name","0.624"
"094P9Go47bQKJ5Do15lt69","jazz","Ella Fitzgerald","0.188","[{""N"":""0.392""},{""N"":""0.188""}]","They Can't Take That Away From Me","0.392"
"1u6GCyU5atrzrAqwC55og1","party","Miley Cyrus","0.614","[{""N"":""0.714""},{""N"":""0.614""}]","#GETITRIGHT","0.714"
"2xxMXbsjhqPzTYAclUOQlI","indie-pop","The Kooks","0.913","[{""N"":""0.693""},{""N"":""0.913""}]","Forgive & Forget","0.693"
"5TbTav1XIDESHNU2F2jrg2","metal-misc","Epica","0.887","[{""N"":""0.255""},{""N"":""0.887""}]","Storm the Sorrow","0.255"
"4fMXQkXkfmO6KWKVwxvkWT","soul","Sharon Jones & The Dap-Kings","0.909","[{""N"":""0.969""},{""N"":""0.909""}]","How Long Do I Have To Wait For You?","0.969"
"6xZfLRpZgBI92ZWT2wklH7","show-tunes","Andrew Lloyd Webber","0.437","[{""N"":""0.215""},{""N"":""0.437""}]","The Overture","0.215"
"1ZfnGTUnha3QHj3KFmub0W","heavy-metal","Animals As Leaders","0.94","[{""N"":""0.132""},{""N"":""0.94""}]","Cafo","0.132"
"4Jtr2tHsPeysMUWWimvc1d","disco","Manian","0.988","[{""N"":""0.134""},{""N"":""0.988""}]","Welcome To The Club","0.134"
"0HoAjtD5LLOQ0pAgptkUYi","bluegrass","Balsam Range","0.694","[{""N"":""0.623""},{""N"":""0.694""}]","Burning Georgia Down","0.623"
"3sTvZfSMUHsDUJXB2s84oI","swedish","Magnus Uggla","0.521","[{""N"":""0.87""},{""N"":""0.521""}]","Jag vill - Single Version","0.87"
"1QeqDgDRZ8EJyuaekNRkzu","trip-hop","Tricky","0.673","[{""N"":""0.2""},{""N"":""0.673""}]","Really Real","0.2"
"5QhJoN8d2BKVsEfwPh9V4Z","new-age","Kitaro","0.358","[{""N"":""0.132""},{""N"":""0.358""}]","Sacred Fountain","0.132"
"0PbkNsBkzlItqOC85tXCjH","trance","Tiësto","0.469","[{""N"":""0.275""},{""N"":""0.469""}]","Rush","0.275"
"2QfTbUxTuKv8Rf9bTrRAgL","mpb","Thais Gulin","0.542","[{""N"":""0.761""},{""N"":""0.542""}]","Revendo Amigos","0.761"
"2LgGkK27qwPG4ls3OsNmuj","latino","Camila","0.54","[{""N"":""0.218""},{""N"":""0.54""}]","Perdón","0.218"
"0oleqNgU2JtVIcUkrG79Lo","reggaeton","Various Artists","0.742","[{""N"":""0.813""},{""N"":""0.742""}]","Chupop","0.813"
"6nQy5XEEEJKu8FE1FS2Wbt","electronic","Daft Punk","0.719","[{""N"":""0.569""},{""N"":""0.719""}]","Phoenix","0.569"
"5NEAllh24T2YapWJmuw0j0","r-n-b","The Game","0.742","[{""N"":""0.694""},{""N"":""0.742""}]","""Down To Fuck (feat. YG, Ty Dolla $ign, Jeremih)""","0.694"
"57Xjny5yNzAcsxnusKmAfA","indie-pop","The Strokes","0.649","[{""N"":""0.77""},{""N"":""0.649""}]","Reptilia","0.77"
"4f3nDjgqXurMryYBSp0TZD","j-rock","ONE OK ROCK","0.983","[{""N"":""0.279""},{""N"":""0.983""}]","The Beginning","0.279"
"1Pomj0gyzPNGIz7VWZxXF1","blues","Various Artists","0.234","[{""N"":""0.891""},{""N"":""0.234""}]","Gallis Pole","0.891"
"0lsq7NTrVmyJDaVbSlyKW4","swedish","Markoolio","0.962","[{""N"":""0.734""},{""N"":""0.962""}]","Vi Drar Till Fjällen","0.734"
"3v0ouAltce6AySBTYBP3pk","children","Gers Pardoel","0.725","[{""N"":""0.612""},{""N"":""0.725""}]","Bagagedrager","0.612"
"4qafmEpWMkkXfWYjSb1eZE","progressive-house","David Tort","0.709","[{""N"":""0.202""},{""N"":""0.709""}]","Safe From Harm - Original Mix","0.202"
"6bvg95U7d69pYKPwDEyGC3","dance","Simian Mobile Disco","0.902","[{""N"":""0.706""},{""N"":""0.902""}]","Hustler","0.706"
"1ccHmdr4AsE1oIUwXCBaMj","k-pop","Hwaii","0.366","[{""N"":""0.573""},{""N"":""0.366""}]","Everybody Say Songs","0.573"
"7hAmInNS31FgKrrxllY30I","idm","Autechre","0.978","[{""N"":""0.716""},{""N"":""0.978""}]","Arch Carrier","0.716"
"0mrMLRO5eqXXFSkVZjgqnD","anime","エミリア(大久保瑠美)","0.931","[{""N"":""0.493""},{""N"":""0.931""}]","共振のアリセイダ","0.493"
"1Fx2xsBMTwd8aHETKE2mOn","alt-rock","Spin Doctors","0.862","[{""N"":""0.962""},{""N"":""0.862""}]","If the River Was Whiskey","0.962"
"10XVus6EQkLuJEX2UeCQsF","minimal-techno","Various Artists","0.825","[{""N"":""0.208""},{""N"":""0.825""}]","Yummy Unbroken","0.208"
"3MqeSdThipdhFIgkH7w2ST","bossanova","Marcos Valle","0.26","[{""N"":""0.121""},{""N"":""0.26""}]","Moça Flor","0.121"
"2eTyzXW6753FaZmEPqIWNY","philippines-opm","Various Artists","0.417","[{""N"":""0.134""},{""N"":""0.417""}]","Pusong Ligaw","0.134"
"7FGZKu8VjGu1EImHbYgsS3","latin","Marc Anthony","0.587","[{""N"":""0.832""},{""N"":""0.587""}]","Tu Amor Me Hace Bien","0.832"
"5w0JG0ILW4thYN45A7FXK9","deep-house","Various Artists","0.539","[{""N"":""0.79""},{""N"":""0.539""}]","Airbourne","0.79"
"70XWdvd5aYbMUyi6FpaGPG","world-music","Tarkan","0.864","[{""N"":""0.77""},{""N"":""0.864""}]","Simarik - Radio Edit","0.77"
"5dTHtzHFPyi8TlTtzoz1J9","punk-rock","My Chemical Romance","0.96","[{""N"":""0.0857""},{""N"":""0.96""}]","Helena","0.0857"
"5bP6GgBa3iMVbywZwD0xV5","idm","Autechre","0.322","[{""N"":""0.295""},{""N"":""0.322""}]","see on see","0.295"
"1gI7Guaj9B2jH0i50n8sxd","chicago-house","George Duke","0.572","[{""N"":""0.939""},{""N"":""0.572""}]","I Want You for Myself","0.939"
"5b2zhCz116c8XjD6VtEYGp","world-music","Drums Of The World","0.297","[{""N"":""0.149""},{""N"":""0.297""}]","Slow Belly Dance Drums","0.149"
"4ZtfZcfiNaS23k3Eg6w0hP","industrial","Apoptygma Berzerk","0.973","[{""N"":""0.596""},{""N"":""0.973""}]","Eclipse","0.596"
"6u46ZoDjAv6pEoC7Kh4duz","dancehall","Various Artists","0.622","[{""N"":""0.725""},{""N"":""0.622""}]","Who Say Me Dun","0.725"
"3Zuf70897YkrVRAsrBMMSF","happy","Various Artists","0.753","[{""N"":""0.774""},{""N"":""0.753""}]","""You're The One That I Want - From """"Grease"""" Original Motion Picture Soundtrack""","0.774"
"2BcthDmgg8jB8rTAdTidvl","k-pop","더더 밴드(TheThE Band)","0.503","[{""N"":""0.424""},{""N"":""0.503""}]","Do You Like Something","0.424"
"1D3HUSOUzE0YI1iXbvczuH","pagode","Thiaguinho","0.877","[{""N"":""0.96""},{""N"":""0.877""}]","Quer Beijinho","0.96"
"75Ds4Zq9dfMgS0BypKrQNN","industrial","Nine Inch Nails","0.752","[{""N"":""0.554""},{""N"":""0.752""}]","The Wretched","0.554"
"7j8LCk07ZZr2wKmFAHHLfB","turkish","Nil Karaibrahimgil","0.828","[{""N"":""0.733""},{""N"":""0.828""}]","Bu Mudur","0.733"
"3h7fGy7n9xhS1PupWW9vJ9","acoustic","Kurt Hugo Schneider","0.814","[{""N"":""0.486""},{""N"":""0.814""}]","We Are Young","0.486"
"4B6HeC0AO1hXAHE9jl5UJT","death-metal","Bloodbath","0.96","[{""N"":""0.19""},{""N"":""0.96""}]","At the Behest of Their Death","0.19"
"1cR09sbq6n9eohE1aFokoK","bossanova","Bossacucanova","0.899","[{""N"":""0.739""},{""N"":""0.899""}]","A Pedida É Samba","0.739"
"6r6hMT6KRvAvxayJXsEb21","j-pop","the brilliant green","0.957","[{""N"":""0.195""},{""N"":""0.957""}]","Ash Like Snow","0.195"
"1LG7FiMzbX3PmlbeUTxIMO","children","Sesame Street","0.428","[{""N"":""0.648""},{""N"":""0.428""}]","What Do I Do When I'm Alone?","0.648"
"6shRGWCtBUOPFLFTTqXZIC","chill","Jack Johnson","0.655","[{""N"":""0.65""},{""N"":""0.655""}]","Upside Down","0.65"
"15rn9UNrC8bx2sTXCJQYc0","french","Louise Attaque","0.771","[{""N"":""0.596""},{""N"":""0.771""}]","J't'emmène au vent","0.596"
"6KkYCB6qc4m8EXauv7VNnB","k-pop","2NE1","0.778","[{""N"":""0.617""},{""N"":""0.778""}]","Go Away","0.617"
"6ruwZkVRHRWQvo2DYpRj1a","new-age","The Moon & The Nightspirit","0.65","[{""N"":""0.0707""},{""N"":""0.65""}]","Regõ Rejtem","0.0707"
"3BKIJPRF9thL1voJt8nn3F","turkish","Tarkan","0.639","[{""N"":""0.456""},{""N"":""0.639""}]","Inci Tanem","0.456"
"3doAsqVGWqbFeZI4oQjkg3","forro","Menina do Céu","0.672","[{""N"":""0.853""},{""N"":""0.672""}]","Pot Pourri: Lindo Lago do Amor / Lembrança de Um Beijo","0.853"
"4IWTdLHEuYF5ndk6XOpbmD","french","Brigitte Bardot","0.671","[{""N"":""0.964""},{""N"":""0.671""}]","L'appareil à sous","0.964"
"4WH8TAIKPIZfZjkewpMmKD","swedish","Kapten Röd","0.699","[{""N"":""0.95""},{""N"":""0.699""}]","1.000.000 Nollor","0.95"
"1jnnieDkF1hOlRil2Sgv9i","acoustic","Jack Johnson","0.258","[{""N"":""0.424""},{""N"":""0.258""}]","No Other Way","0.424"
"6AcxKTdsgYLXeZX1o593Ay","swedish","Maskinen","0.631","[{""N"":""0.873""},{""N"":""0.631""}]","Alla som inte dansar","0.873"
"7h94Gugaor1PCxYJ09kW5W","sertanejo","Gusttavo Lima","0.949","[{""N"":""0.832""},{""N"":""0.949""}]","Balada - Ao Vivo","0.832"
"3MFa9idQuY4iJLWsZl3tIQ","disco","Candi Staton","0.652","[{""N"":""0.846""},{""N"":""0.652""}]","Young Hearts Run Free","0.846"
"1UAA5hS4Ltn4QDmFeh5UCH","funk","Roy Ayers","0.98","[{""N"":""0.947""},{""N"":""0.98""}]","Funk In The Hole","0.947"
"5wdlG60d0WHoo8P3QzrlbG","soul","Curtis Mayfield","0.755","[{""N"":""0.686""},{""N"":""0.755""}]","""(Don't Worry) If There Is a Hell Below, We're All Going to Go""","0.686"
"4ehErMHPM40f92dks3vb2p","dance","Halsey","0.862","[{""N"":""0.455""},{""N"":""0.862""}]","Ghost - Lost Kings Remix","0.455"
"0c4IEciLCDdXEhhKxj4ThA","alternative","Muse","0.417","[{""N"":""0.218""},{""N"":""0.417""}]","Madness","0.218"
"0OBSM0RMETSxSdnas3bdjS","kids","Brady Rymer","0.82","[{""N"":""0.962""},{""N"":""0.82""}]","Your Smile","0.962"
"1I6pKIyaBp4OebTGLJpCCC","r-n-b","Bruno Mars","0.871","[{""N"":""0.863""},{""N"":""0.871""}]","Perm","0.863"
"1JjMC6gAKKyCK4qN5CFfC2","anime","RADWIMPS","0.331","[{""N"":""0.315""},{""N"":""0.331""}]","なんでもないや - movie edit.","0.315"
"0KPcNY7Jg5DW0wL9b0FMIl","iranian","Googoosh","0.458","[{""N"":""0.682""},{""N"":""0.458""}]","Man - O - To","0.682"
"1UHBcngfWo8hi3m003wZtX","work-out","Eminem","0.951","[{""N"":""0.715""},{""N"":""0.951""}]","Not Afraid","0.715"
"6ztMOMCtWcKZgMTiNfP9bC","latino","Luis Fonsi","0.651","[{""N"":""0.4""},{""N"":""0.651""}]","No Me Doy Por Vencido","0.4"
"73HDhawpwfPF7EzyEyPtH8","british","Dusty Springfield","0.622","[{""N"":""0.609""},{""N"":""0.622""}]","You Don't Have To Say You Love Me","0.609"
"15tCpEsBIIZqkWsOAyD89g","hard-rock","Auburn University Marching Band","0.295","[{""N"":""0.764""},{""N"":""0.295""}]","Iron Man","0.764"
"0dctFolLOGtoeTN2uzD3qV","psych-rock","Jimi Hendrix","0.702","[{""N"":""0.596""},{""N"":""0.702""}]","Bold as Love","0.596"
"3AHRuHNJDNNuVPKFzYWl9Y","grunge","Soundgarden","0.332","[{""N"":""0.00524""},{""N"":""0.332""}]","One Minute Of Silence","0.00524"
"3uWKu1Ayc49lgLi1W2PCKw","post-dubstep","Krampfhaft","0.822","[{""N"":""0.0389""},{""N"":""0.822""}]","Hyper Dreaming","0.0389"
"5ey3fCcfMBAbcnUvGfquvm","psych-rock","Tame Impala","0.774","[{""N"":""0.653""},{""N"":""0.774""}]","Desire Be Desire Go","0.653"
"4E2ee31GFRRnsDBQggiqnC","gospel","Hezekiah Walker","0.746","[{""N"":""0.327""},{""N"":""0.746""}]","Every Praise - (album edit)","0.327"
"2CpcG75q9WnxLX0wUiOmbz","guitar","Black Rebel Motorcycle Club","0.998","[{""N"":""0.172""},{""N"":""0.998""}]","Weapon Of Choice","0.172"
"1jyddn36UN4tVsJGtaJfem","songwriter","Ray LaMontagne","0.727","[{""N"":""0.885""},{""N"":""0.727""}]","You Are the Best Thing","0.885"
"36ArfC9UDgQwHwFMLUx8Eb","comedy","Christian Finnegan","0.715","[{""N"":""0.333""},{""N"":""0.715""}]","Canis Ridiculum","0.333"
"73vVCDu4wEFcGKTqG5LWya","trip-hop","The Eden House","0.422","[{""N"":""0.0913""},{""N"":""0.422""}]","Reach Out (feat. Evi Vine)","0.0913"
"3RpHgYUK1bB0LEjaISK0JU","post-dubstep","Gang Colours","0.404","[{""N"":""0.0785""},{""N"":""0.404""}]","I Don't Want You Calling","0.0785"
"4xPRxqV9qCVeKLQ31NxhYz","minimal-techno","UMEK","0.698","[{""N"":""0.0321""},{""N"":""0.698""}]","Slap (Original Mix)","0.0321"
"66E2EffwlAijsCi5cl2tnP","malay","Maher Zain","0.671","[{""N"":""0.406""},{""N"":""0.671""}]","Insha Allah","0.406"
"0gCHEgMGiKJpfF0MUjfk9H","rockabilly","Various Artists","0.902","[{""N"":""0.742""},{""N"":""0.902""}]","Surf City","0.742"
"2RUhtNBh43RtSg0WBPPq3m","indie-pop","The Kooks","0.816","[{""N"":""0.722""},{""N"":""0.816""}]","Naive","0.722"
"5rq41UuQocWyWpAj5vpSKZ","j-pop","Do As Infinity","0.968","[{""N"":""0.71""},{""N"":""0.968""}]","JIDAISHIN","0.71"
"2cLP3ysj6Al847SDOSuEqo","metal","Eluveitie","0.986","[{""N"":""0.133""},{""N"":""0.986""}]","King","0.133"
"66dz9NlobuY4SF74zsgvmf","cantopop","周永恆","0.67","[{""N"":""0.258""},{""N"":""0.67""}]","傷痕累累","0.258"
"4ZE9kDsN4Io2BZoQYOVlWK","salsa","Madera Buena","0.542","[{""N"":""0.812""},{""N"":""0.542""}]","Campiña","0.812"
"0ppMUcT8cgysfhD6SHZpdq","bossanova","Toquinho","0.61","[{""N"":""0.472""},{""N"":""0.61""}]","Samba Da Bencao","0.472"
"7hKsYEUcG3kc3jK5NATw3E","pagode","Doce Encontro","0.696","[{""N"":""0.614""},{""N"":""0.696""}]","Um Marco na Vida","0.614"
"6HZSPuaysVZC8om0d2ZD5b","mandopop","Li Quan","0.42","[{""N"":""0.227""},{""N"":""0.42""}]","划火柴的女孩","0.227"
"0QRxtcxL31dRAeiUUuENPu","metal-misc","Sepultura","0.946","[{""N"":""0.303""},{""N"":""0.946""}]","Territory","0.303"
"1S2rGPTENgWkaI5wUTlPvR","progressive-house","Nicky Romero","0.837","[{""N"":""0.262""},{""N"":""0.837""}]","Like Home - Dannic Remix","0.262"
"6gnCRUBKTnVGRKzeLq73Hi","goth","Alien Sex Fiend","0.893","[{""N"":""0.511""},{""N"":""0.893""}]","Dead And Buried","0.511"
"2SvfiubxYXtDEhuXpWFqJ4","afrobeat","Amadou & Mariam","0.46","[{""N"":""0.405""},{""N"":""0.46""}]","M'bifé blues","0.405"
"4hG3GvkdJN4hrGSMg33IpM","disney","Various Artists","0.289","[{""N"":""0.514""},{""N"":""0.289""}]","Es La Noche Del Amor","0.514"
"1g0LtPH37vLSB1CShDVgif","metalcore","With One Last Breath","0.911","[{""N"":""0.297""},{""N"":""0.911""}]","Wake The Dead","0.297"
"1sctv2CWUCFIp0MhMzXSKh","progressive-house","Hard Rock Sofa","0.953","[{""N"":""0.39""},{""N"":""0.953""}]","Get Down - Original Mix","0.39"
"0uw4vJN6gKyJkVGjuCEJHe","swedish","Ken Ring","0.873","[{""N"":""0.799""},{""N"":""0.873""}]","Nu måste vi dra","0.799"
"3Iz4J0nHye6KeYYYvBfJY2","hardcore","OFF!","0.976","[{""N"":""0.194""},{""N"":""0.976""}]","Wiped Out","0.194"
"4Ofg5uuH7qqDIXpAJMpXZV","spanish","Maná","0.809","[{""N"":""0.499""},{""N"":""0.809""}]","Rayando el Sol","0.499"
"39E9wHDDmHgKJt8yWWgRjT","singer-songwriter","Barry Manilow","0.615","[{""N"":""0.49""},{""N"":""0.615""}]","Can't Smile Without You","0.49"
"6BvtcJlv2kdlUodAt7PD6c","swedish","Håkan Hellström","0.976","[{""N"":""0.329""},{""N"":""0.976""}]","Ramlar","0.329"
"7omUuXZu2DVHqYRUkdOENh","j-rock","RADWIMPS","0.962","[{""N"":""0.784""},{""N"":""0.962""}]","君と羊と青","0.784"
"2Yjv7MOdst5y6fFsq4cKOL","classical","Michael Nyman","0.276","[{""N"":""0.231""},{""N"":""0.276""}]","The Heart Asks Pleasure First / The Promise - Edit","0.231"
"6ijxg6Xglae8LfsR8eP5x2","hip-hop","Dr. Dre","0.889","[{""N"":""0.933""},{""N"":""0.889""}]","Xxplosive","0.933"
"7ueP5u2qkdZbIPN2YA6LR0","synth-pop","AWOLNATION","0.436","[{""N"":""0.272""},{""N"":""0.436""}]","Sail","0.272"
"4d4Fgs8KH0gyDSdc7HuwBF","study","Yann Tiersen","0.368","[{""N"":""0.811""},{""N"":""0.368""}]","J'y suis jamais allé","0.811"
"3W2ILV6BYnPni3hj0SDRnO","techno","Rave Allstars","0.964","[{""N"":""0.118""},{""N"":""0.964""}]","Hardcore Vibes (Club Cut)","0.118"
"28O4PwkH8bzARStxeL4pxL","electro","David Guetta","0.633","[{""N"":""0.853""},{""N"":""0.633""}]","Sexy Bitch (feat. Akon)","0.853"
"24JnY8Sg8u96X3bS3E5ewK","psych-rock","Arzachel","0.603","[{""N"":""0.23""},{""N"":""0.603""}]","Garden Of Earthly Delights","0.23"
"0vwTHK0RI01avuLIrAHp8C","jazz","Mary Lou Williams","0.139","[{""N"":""0.197""},{""N"":""0.139""}]","It Ain’t Necessarily So","0.197"
"2YL1QdU29cFAHrijICeiWA","punk","Madball","0.978","[{""N"":""0.19""},{""N"":""0.978""}]","New York City","0.19"
"0XO2Xt526jdJ4ccDV2T1Yr","show-tunes","Original Soundtrack","0.226","[{""N"":""0.616""},{""N"":""0.226""}]","Maria","0.616"
"0BCPKOYdS2jbQ8iyB56Zns","chill","Coldplay","0.749","[{""N"":""0.255""},{""N"":""0.749""}]","Clocks","0.255"
"45OQTLf5DfWde3Q72vM3ad","samba","Various Artists","0.502","[{""N"":""0.517""},{""N"":""0.502""}]","Filosofia de Vida","0.517"
"6aQXP6ql5ko2Zipv3qIv1o","jazz","Sun Ra","0.395","[{""N"":""0.356""},{""N"":""0.395""}]","Nuclear War","0.356"
"4ofFCOGsDjAMjwZZ8hgquD","chicago-house","Various Artists","0.601","[{""N"":""0.684""},{""N"":""0.601""}]","Deja Vu - Musaria Mix","0.684"
"1OtgKfkArIaanXT140hSmQ","indie","Noah And The Whale","0.627","[{""N"":""0.38""},{""N"":""0.627""}]","Blue Skies","0.38"
"6X0WsSsMMwam5AzVxlUUzo","club","Eric Prydz","0.88","[{""N"":""0.459""},{""N"":""0.88""}]","Liberate","0.459"
"5jWyodMOVxsePU8jNs4Ha1","psych-rock","Tame Impala","0.843","[{""N"":""0.668""},{""N"":""0.843""}]","Solitude Is Bliss","0.668"
"0v9Q3gFxLqMei4i2D2vMYb","trip-hop","Zero 7","0.547","[{""N"":""0.396""},{""N"":""0.547""}]","Futures","0.396"
"6HNGXmc7A14zeeWTj4gzz8","dubstep","Pendulum","0.925","[{""N"":""0.197""},{""N"":""0.925""}]","Watercolour - Full Version; Single","0.197"
"3uz3INGZqSK1nHiXYbKmRu","punk","Guttermouth","0.978","[{""N"":""0.89""},{""N"":""0.978""}]","A Boy and His Love Gun - Bonus Track","0.89"
"42VCvYO7xY4jvvS93OKCZx","soul","Kool & The Gang","0.644","[{""N"":""0.886""},{""N"":""0.644""}]","Ladies Night - Single Version","0.886"
"6MXNtyVhAVLrvxAEEmA8mw","grindcore","Magrudergrind","0.958","[{""N"":""0.0594""},{""N"":""0.958""}]","Closed Off","0.0594"
"30DDy5TCb6DJGkOKiUdsER","kids","Renee & Jeremy","0.127","[{""N"":""0.608""},{""N"":""0.127""}]","Night Mantra","0.608"
"7g3bsmAi5FCf68xWXWtzeh","ambient","The Sight Below","0.16","[{""N"":""0.603""},{""N"":""0.16""}]","At First Touch","0.603"
"6w8unad1pSyvWHBcjXRICN","disco","Eddie Kendricks","0.791","[{""N"":""0.528""},{""N"":""0.791""}]","Date With The Rain","0.528"
"1rFIM47gDnFIACrC7PyLnJ","j-rock","Galileo Galilei","0.76","[{""N"":""0.815""},{""N"":""0.76""}]","サークルゲーム","0.815"
"618hiI74zBL8UVgAvfmkLj","guitar","Eric Clapton","0.796","[{""N"":""0.824""},{""N"":""0.796""}]","Riding with the King","0.824"
"7kllQQPam6HumbUCIPSvHJ","disco","MFSB","0.854","[{""N"":""0.96""},{""N"":""0.854""}]","T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees)","0.96"
"1yda5zkc3MLEz8OydJ95Nb","turkish","Murat Dalkılıç","0.77","[{""N"":""0.68""},{""N"":""0.77""}]","Bir Güzellik Yap","0.68"
"44KdWvWJoJc1yt6BEWC7m7","rockabilly","Tiger Army","0.964","[{""N"":""0.788""},{""N"":""0.964""}]","Twenty Flight Rock","0.788"
"4Q33HiVThLk7DDDAfyu8S2","afrobeat","Sarkodie","0.856","[{""N"":""0.511""},{""N"":""0.856""}]","Onyame eyhira(produced By Kaywa) (feat. Castro)","0.511"
"13pyGLYmBjYgvOMIEivX2K","happy","Scissor Sisters","0.917","[{""N"":""0.83""},{""N"":""0.917""}]","I Don't Feel Like Dancin'","0.83"
"7h3dBjrWLgDJQyoxXD0LWa","goth","Sisters of Mercy","0.851","[{""N"":""0.782""},{""N"":""0.851""}]","Long Train (Remastered)","0.782"
"2iZh6WOjytFkxHHj4TVQhk","show-tunes","Original Cast Recording","0.261","[{""N"":""0.708""},{""N"":""0.261""}]","The Harvard Variations","0.708"
"0W8nDs4H2cqxxAgszNMYO3","spanish","Shakira","0.867","[{""N"":""0.757""},{""N"":""0.867""}]","Waka Waka (Esto es Africa) (feat. Freshlyground)","0.757"
"0cWA7zp6HZm5lqdmozH0TF","brazil","Skank","0.621","[{""N"":""0.381""},{""N"":""0.621""}]","Dois Rios","0.381"
"2RuBAvgCePBw6YuTOfvLMZ","dubstep","deadmau5","0.94","[{""N"":""0.502""},{""N"":""0.94""}]","I Remember - J Majik & Wickaman Remix","0.502"
"1XQnZTR0ER8y5fGO17uX1R","indie","Bon Iver","0.322","[{""N"":""0.155""},{""N"":""0.322""}]","Holocene","0.155"
"5rdRPZnY9B2pxJNWImbsFn","alternative","Matchbox Twenty","0.681","[{""N"":""0.347""},{""N"":""0.681""}]","If You're Gone - 2007 Remaster","0.347"
"1IDHO8KkIylw9Uv8Md38vO","death-metal","Suffocation","0.871","[{""N"":""0.54""},{""N"":""0.871""}]","Torn into Enthrallment","0.54"
"3yYIwsHWp5DGliZRSuDcmR","holidays","Various Artists","0.163","[{""N"":""0.46""},{""N"":""0.163""}]","Christmas Alphabet","0.46"
"3MdYFBIzPf7lSJnI8wi3Ka","summer","Ben Howard","0.49","[{""N"":""0.365""},{""N"":""0.49""}]","Only Love","0.365"
"1eJoCBrCzOd1XF24XZhuJU","punk-rock","Descendents","0.885","[{""N"":""0.515""},{""N"":""0.885""}]","Myage","0.515"
"56zGhoVjHxTQTEn1udEOCb","funk","The Isley Brothers","0.745","[{""N"":""0.755""},{""N"":""0.745""}]","Fight the Power - Pt. 1 & 2","0.755"
"6A7dR7c3P7zhMP8e7qlHIm","salsa","Guayacán Orquesta","0.813","[{""N"":""0.859""},{""N"":""0.813""}]","Oiga Mire Vea","0.859"
"3oJL3rNbTyRmHaU2Yr4TpP","funk","The Bar-Kays","0.848","[{""N"":""0.587""},{""N"":""0.848""}]","Too Hot To Stop (Part 1)","0.587"
"35aNHKBZWXXbL9KQK7O5Nk","summer","MS MR","0.68","[{""N"":""0.262""},{""N"":""0.68""}]","Hurricane","0.262"
"4FbrBn0LZHDmG8x8jIKjjC","industrial","Feindflug","0.999","[{""N"":""0.111""},{""N"":""0.999""}]","Stukas im Visier","0.111"
"0Hja9zlVQHC768PsPjWscW","latin","Eydie Gormé","0.376","[{""N"":""0.593""},{""N"":""0.376""}]","Sabor a Mí","0.593"
